cycle,pc_if,pc_id,instr,is_decoding,id_ready,ex_ready,load_stall,jr_stall,misaligned_stall,branch_dec,pc_set,data_req,data_gnt,data_rvalid,if_busy,perf_imiss,instr_valid_id
1221,0x00000b72,0x00000b6e,0x0004c703,0,1,1,0,0,0,0,0,1,1,0,1,0,0
1222,0x00000b76,0x00000b72,0x00064783,1,0,0,0,0,0,0,0,0,0,0,1,1,1
1223,0x00000b76,0x00000b72,0x00064783,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1224,0x00000b7a,0x00000b76,0x00f71763,1,0,1,1,0,0,0,0,1,1,0,1,1,1
1225,0x00000b7a,0x00000b76,0x00f71763,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1226,0x00000b7a,0x00000b76,0x00f71763,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1227,0x00000b7c,0x00000b7a,0xfff50513,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1228,0x00000b7e,0x00000b7c,0x00160613,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1229,0x00000b80,0x00000b7e,0x00148493,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1230,0x00000b82,0x00000b80,0xfe0517e3,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1231,0x00000b84,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,1,0,0,0,1,0,1
1232,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1233,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1234,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1235,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1236,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1237,0x00000b72,0x00000b6e,0x0004c703,1,1,1,0,0,0,1,0,0,0,0,1,1,1
1238,0x00000b72,0x00000b6e,0x0004c703,0,1,1,0,0,0,0,0,1,1,0,1,0,0
1239,0x00000b76,0x00000b72,0x00064783,1,0,0,0,0,0,0,0,0,0,0,1,1,1
1240,0x00000b76,0x00000b72,0x00064783,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1241,0x00000b7a,0x00000b76,0x00f71763,1,0,1,1,0,0,0,0,1,1,0,1,1,1
1242,0x00000b7a,0x00000b76,0x00f71763,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1243,0x00000b7a,0x00000b76,0x00f71763,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1244,0x00000b7c,0x00000b7a,0xfff50513,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1245,0x00000b7e,0x00000b7c,0x00160613,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1246,0x00000b80,0x00000b7e,0x00148493,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1247,0x00000b82,0x00000b80,0xfe0517e3,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1248,0x00000b84,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,1,0,0,0,1,0,1
1249,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1250,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1251,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1252,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1253,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1254,0x00000b72,0x00000b6e,0x0004c703,1,1,1,0,0,0,1,0,0,0,0,1,1,1
1255,0x00000b72,0x00000b6e,0x0004c703,0,1,1,0,0,0,0,0,1,1,0,1,0,0
1256,0x00000b76,0x00000b72,0x00064783,1,0,0,0,0,0,0,0,0,0,0,1,1,1
1257,0x00000b76,0x00000b72,0x00064783,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1258,0x00000b7a,0x00000b76,0x00f71763,1,0,1,1,0,0,0,0,1,1,0,1,1,1
1259,0x00000b7a,0x00000b76,0x00f71763,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1260,0x00000b7a,0x00000b76,0x00f71763,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1261,0x00000b7c,0x00000b7a,0xfff50513,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1262,0x00000b7e,0x00000b7c,0x00160613,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1263,0x00000b80,0x00000b7e,0x00148493,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1264,0x00000b82,0x00000b80,0xfe0517e3,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1265,0x00000b84,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,1,0,0,0,1,0,1
1266,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1267,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1268,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1269,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1270,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1271,0x00000b72,0x00000b6e,0x0004c703,1,1,1,0,0,0,1,0,0,0,0,1,1,1
1272,0x00000b72,0x00000b6e,0x0004c703,0,1,1,0,0,0,0,0,1,1,0,1,0,0
1273,0x00000b76,0x00000b72,0x00064783,1,0,0,0,0,0,0,0,0,0,0,1,1,1
1274,0x00000b76,0x00000b72,0x00064783,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1275,0x00000b7a,0x00000b76,0x00f71763,1,0,1,1,0,0,0,0,1,1,0,1,1,1
1276,0x00000b7a,0x00000b76,0x00f71763,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1277,0x00000b7a,0x00000b76,0x00f71763,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1278,0x00000b7c,0x00000b7a,0xfff50513,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1279,0x00000b7e,0x00000b7c,0x00160613,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1280,0x00000b80,0x00000b7e,0x00148493,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1281,0x00000b82,0x00000b80,0xfe0517e3,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1282,0x00000b84,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,1,0,0,0,1,0,1
1283,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1284,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1285,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1286,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1287,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1288,0x00000b72,0x00000b6e,0x0004c703,1,1,1,0,0,0,1,0,0,0,0,1,1,1
1289,0x00000b72,0x00000b6e,0x0004c703,0,1,1,0,0,0,0,0,1,1,0,1,0,0
1290,0x00000b76,0x00000b72,0x00064783,1,0,0,0,0,0,0,0,0,0,0,1,1,1
1291,0x00000b76,0x00000b72,0x00064783,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1292,0x00000b7a,0x00000b76,0x00f71763,1,0,1,1,0,0,0,0,1,1,0,1,1,1
1293,0x00000b7a,0x00000b76,0x00f71763,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1294,0x00000b7a,0x00000b76,0x00f71763,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1295,0x00000b7c,0x00000b7a,0xfff50513,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1296,0x00000b7e,0x00000b7c,0x00160613,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1297,0x00000b80,0x00000b7e,0x00148493,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1298,0x00000b82,0x00000b80,0xfe0517e3,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1299,0x00000b84,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,1,0,0,0,1,0,1
1300,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1301,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1302,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1303,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1304,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1305,0x00000b72,0x00000b6e,0x0004c703,1,1,1,0,0,0,1,0,0,0,0,1,1,1
1306,0x00000b72,0x00000b6e,0x0004c703,0,1,1,0,0,0,0,0,1,1,0,1,0,0
1307,0x00000b76,0x00000b72,0x00064783,1,0,0,0,0,0,0,0,0,0,0,1,1,1
1308,0x00000b76,0x00000b72,0x00064783,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1309,0x00000b7a,0x00000b76,0x00f71763,1,0,1,1,0,0,0,0,1,1,0,1,1,1
1310,0x00000b7a,0x00000b76,0x00f71763,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1311,0x00000b7a,0x00000b76,0x00f71763,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1312,0x00000b7c,0x00000b7a,0xfff50513,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1313,0x00000b7e,0x00000b7c,0x00160613,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1314,0x00000b80,0x00000b7e,0x00148493,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1315,0x00000b82,0x00000b80,0xfe0517e3,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1316,0x00000b84,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,1,0,0,0,1,0,1
1317,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1318,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1319,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1320,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1321,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1322,0x00000b72,0x00000b6e,0x0004c703,1,1,1,0,0,0,1,0,0,0,0,1,1,1
1323,0x00000b72,0x00000b6e,0x0004c703,0,1,1,0,0,0,0,0,1,1,0,1,0,0
1324,0x00000b76,0x00000b72,0x00064783,1,0,0,0,0,0,0,0,0,0,0,1,1,1
1325,0x00000b76,0x00000b72,0x00064783,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1326,0x00000b7a,0x00000b76,0x00f71763,1,0,1,1,0,0,0,0,1,1,0,1,1,1
1327,0x00000b7a,0x00000b76,0x00f71763,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1328,0x00000b7a,0x00000b76,0x00f71763,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1329,0x00000b7c,0x00000b7a,0xfff50513,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1330,0x00000b7e,0x00000b7c,0x00160613,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1331,0x00000b80,0x00000b7e,0x00148493,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1332,0x00000b82,0x00000b80,0xfe0517e3,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1333,0x00000b84,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,1,0,0,0,1,0,1
1334,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1335,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1336,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1337,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1338,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1339,0x00000b72,0x00000b6e,0x0004c703,1,1,1,0,0,0,1,0,0,0,0,1,1,1
1340,0x00000b72,0x00000b6e,0x0004c703,0,1,1,0,0,0,0,0,1,1,0,1,0,0
1341,0x00000b76,0x00000b72,0x00064783,1,0,0,0,0,0,0,0,0,0,0,1,1,1
1342,0x00000b76,0x00000b72,0x00064783,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1343,0x00000b7a,0x00000b76,0x00f71763,1,0,1,1,0,0,0,0,1,1,0,1,1,1
1344,0x00000b7a,0x00000b76,0x00f71763,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1345,0x00000b7a,0x00000b76,0x00f71763,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1346,0x00000b7c,0x00000b7a,0xfff50513,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1347,0x00000b7e,0x00000b7c,0x00160613,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1348,0x00000b80,0x00000b7e,0x00148493,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1349,0x00000b82,0x00000b80,0xfe0517e3,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1350,0x00000b84,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,1,0,0,0,1,0,1
1351,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1352,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1353,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1354,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1355,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1356,0x00000b72,0x00000b6e,0x0004c703,1,1,1,0,0,0,1,0,0,0,0,1,1,1
1357,0x00000b72,0x00000b6e,0x0004c703,0,1,1,0,0,0,0,0,1,1,0,1,0,0
1358,0x00000b76,0x00000b72,0x00064783,1,0,0,0,0,0,0,0,0,0,0,1,1,1
1359,0x00000b76,0x00000b72,0x00064783,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1360,0x00000b7a,0x00000b76,0x00f71763,1,0,1,1,0,0,0,0,1,1,0,1,1,1
1361,0x00000b7a,0x00000b76,0x00f71763,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1362,0x00000b7a,0x00000b76,0x00f71763,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1363,0x00000b7c,0x00000b7a,0xfff50513,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1364,0x00000b7e,0x00000b7c,0x00160613,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1365,0x00000b80,0x00000b7e,0x00148493,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1366,0x00000b82,0x00000b80,0xfe0517e3,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1367,0x00000b84,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,1,0,0,0,1,0,1
1368,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1369,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1370,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1371,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1372,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1373,0x00000b72,0x00000b6e,0x0004c703,1,1,1,0,0,0,1,0,0,0,0,1,1,1
1374,0x00000b72,0x00000b6e,0x0004c703,0,1,1,0,0,0,0,0,1,1,0,1,0,0
1375,0x00000b76,0x00000b72,0x00064783,1,0,0,0,0,0,0,0,0,0,0,1,1,1
1376,0x00000b76,0x00000b72,0x00064783,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1377,0x00000b7a,0x00000b76,0x00f71763,1,0,1,1,0,0,0,0,1,1,0,1,1,1
1378,0x00000b7a,0x00000b76,0x00f71763,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1379,0x00000b7a,0x00000b76,0x00f71763,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1380,0x00000b7c,0x00000b7a,0xfff50513,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1381,0x00000b7e,0x00000b7c,0x00160613,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1382,0x00000b80,0x00000b7e,0x00148493,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1383,0x00000b82,0x00000b80,0xfe0517e3,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1384,0x00000b84,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,1,0,0,0,1,0,1
1385,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1386,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1387,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1388,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1389,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1390,0x00000b72,0x00000b6e,0x0004c703,1,1,1,0,0,0,1,0,0,0,0,1,1,1
1391,0x00000b72,0x00000b6e,0x0004c703,0,1,1,0,0,0,0,0,1,1,0,1,0,0
1392,0x00000b76,0x00000b72,0x00064783,1,0,0,0,0,0,0,0,0,0,0,1,1,1
1393,0x00000b76,0x00000b72,0x00064783,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1394,0x00000b7a,0x00000b76,0x00f71763,1,0,1,1,0,0,0,0,1,1,0,1,1,1
1395,0x00000b7a,0x00000b76,0x00f71763,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1396,0x00000b7a,0x00000b76,0x00f71763,1,1,1,0,0,0,0,0,0,0,1,1,0,1
1397,0x00000b7c,0x00000b7a,0xfff50513,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1398,0x00000b7e,0x00000b7c,0x00160613,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1399,0x00000b80,0x00000b7e,0x00148493,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1400,0x00000b82,0x00000b80,0xfe0517e3,1,1,1,0,0,0,0,0,0,0,0,1,0,1
1401,0x00000b84,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,1,0,0,0,1,0,1
1402,0x00000b6e,0x00000b82,0x00d005b3,0,1,1,0,0,0,1,0,0,0,0,1,1,0
